"unit_number","week","dt_hours","ma"
"HC4063","W46 - 23","0","100"
"HC4063","W45 - 23","31.41","81.31"
"HC4063","W44 - 23","0","100"
"HC4063","W43 - 23","0","100"
"HC4063","W42 - 23","0","100"
"HC4063","W41 - 23","0","100"
"HC4063","W40 - 23","0","100"
"HC4063","W39 - 23","0","100"
"HC4063","W38 - 23","0","100"
"HC4063","W37 - 23","41.35","75.38"
"HC4063","W36 - 23","0","100"
"HC4063","W35 - 23","0","100"
"HC4063","W34 - 23","0","100"
"HC4063","W33 - 23","0","100"
"HC4063","W32 - 23","0","100"
"HC4063","W31 - 23","0","100"
"HC4063","W30 - 23","42.04","74.98"
"HC4063","W29 - 23","49.72","70.4"
"HC4063","W28 - 23","0","100"
"HC4063","W27 - 23","0","100"
"HC4063","W26 - 23","0","100"
"HC4063","W25 - 23","0","100"
"HC4063","W24 - 23","0","100"
"HC4063","W23 - 23","0","100"
"HC4063","W22 - 23","24.22","85.58"
"HC4063","W21 - 23","0","100"
"HC4063","W20 - 23","0","100"
"HC4063","W19 - 23","18.99","88.7"
"HC4063","W18 - 23","0","100"
"HC4063","W17 - 23","0","100"
"HC4063","W16 - 23","0","100"
"HC4067","W53 - 23","55.337","67.06131"
"HC4067","W52 - 23","150.785","10.247024"
"HC4067","W51 - 23","43.814","73.920235"
"HC4067","W49 - 23","0","100"
"HC4067","W48 - 23","0","100"
"HC4067","W47 - 23","0","100"
"HC4067","W46 - 23","0","100"
"HC4067","W45 - 23","0","100"
"HC4067","W44 - 23","1.662","99.01071"
"HC4067","W43 - 23","0","100"
"HC4067","W42 - 23","30.068","82.10238"
"HC4067","W41 - 23","99.367","40.852978"
"HC4067","W40 - 23","0","100"
"HC4067","W39 - 23","0","100"
"HC4067","W38 - 23","104.327","37.900597"
"HC4067","W37 - 23","11.883","92.92679"
"HC4067","W36 - 23","72.126","57.067856"
"HC4067","W35 - 23","12.089","92.80417"
"HC4067","W34 - 23","13.701","91.84464"
"HC4067","W33 - 23","17.329","89.68512"
"HC4067","W32 - 23","44.718","73.38214"
"HC4067","W31 - 23","0","100"
"HC4067","W30 - 23","18.642","88.90357"
"HC4067","W29 - 23","0","100"
"HC4067","W28 - 23","14.624","91.295235"
"HC4067","W27 - 23","0","100"
"HC4067","W26 - 23","71.811","57.255356"
"HC4067","W25 - 23","124.243","26.045834"
"HC4067","W24 - 23","38.103","77.31964"
"HC4067","W23 - 23","0","100"
"HC4067","W22 - 23","0","100"
"HC4067","W21 - 23","0","100"
"HC4067","W20 - 23","0","100"
"HC4067","W19 - 23","0","100"
"HC4067","W18 - 23","25.663","84.7244"
"HC4067","W17 - 23","0","100"
"HC4067","W16 - 23","0","100"
"HC80001","W53 - 23","0","100"
"HC80001","W52 - 23","0","100"
"HC80001","W51 - 23","0","100"
"HC80001","W49 - 23","0","100"
"HC80001","W48 - 23","0","100"
"HC80001","W47 - 23","0","100"
"HC80001","W46 - 23","0","100"
"HC80001","W45 - 23","0","100"
"HC80001","W44 - 23","0","100"
"HC80001","W43 - 23","0","100"
"HC80001","W42 - 23","0","100"
"HC80001","W41 - 23","0","100"
"HC80001","W40 - 23","0","100"
"HC80001","W39 - 23","0","100"
"HC80001","W38 - 23","0","100"
"HC80001","W37 - 23","0","100"
"HC80001","W36 - 23","0","100"
"HC80001","W35 - 23","0","100"
"HC80001","W34 - 23","0","100"
"HC80001","W33 - 23","0","100"
"HC80001","W32 - 23","0","100"
"HC80001","W31 - 23","0","100"
"HC80001","W30 - 23","0","100"
"HC80001","W29 - 23","0","100"
"HC80001","W28 - 23","0","100"
"HC80001","W27 - 23","0","100"
"HC80001","W26 - 23","0","100"
"HC80001","W25 - 23","0","100"
"HC80001","W24 - 23","0","100"
"HC80001","W23 - 23","0","100"
"HC80001","W22 - 23","0","100"
"HC80001","W21 - 23","0","100"
"HC80001","W20 - 23","0","100"
"HC80001","W19 - 23","0","100"
"HC80001","W18 - 23","0","100"
"HC80001","W17 - 23","0","100"
"HC80001","W16 - 23","0","100"
"HC80004","W53 - 23","168","0"
"HC80004","W52 - 23","168","0"
"HC80004","W51 - 23","168","0"
"HC80004","W49 - 23","168","0"
"HC80004","W48 - 23","168","0"
"HC80004","W47 - 23","168","0"
"HC80004","W46 - 23","168","0"
"HC80004","W45 - 23","168","0"
"HC80004","W44 - 23","168","0"
"HC80004","W43 - 23","168","0"
"HC80004","W42 - 23","168","0"
"HC80004","W41 - 23","168","0"
"HC80004","W40 - 23","168","0"
"HC80004","W39 - 23","168","0"
"HC80004","W38 - 23","168","0"
"HC80004","W37 - 23","168","0"
"HC80004","W36 - 23","168","0"
"HC80004","W35 - 23","168","0"
"HC80004","W34 - 23","168","0"
"HC80004","W33 - 23","168","0"
"HC80004","W32 - 23","168","0"
"HC80004","W31 - 23","168","0"
"HC80004","W30 - 23","168","0"
"HC80004","W29 - 23","168","0"
"HC80004","W28 - 23","168","0"
"HC80004","W27 - 23","168","0"
"HC80004","W26 - 23","168","0"
"HC80004","W25 - 23","168","0"
"HC80004","W24 - 23","168","0"
"HC80004","W23 - 23","168","0"
"HC80004","W22 - 23","168","0"
"HC80004","W21 - 23","168","0"
"HC80004","W20 - 23","168","0"
"HC80004","W19 - 23","168","0"
"HC80004","W18 - 23","168","0"
"HC80004","W17 - 23","168","0"
"HC80004","W16 - 23","168","0"
"HC80010","W53 - 23","168","0"
"HC80010","W52 - 23","168","0"
"HC80010","W51 - 23","168","0"
"HC80010","W49 - 23","168","0"
"HC80010","W48 - 23","168","0"
"HC80010","W47 - 23","168","0"
"HC80010","W46 - 23","168","0"
"HC80010","W45 - 23","168","0"
"HC80010","W44 - 23","168","0"
"HC80010","W43 - 23","168","0"
"HC80010","W42 - 23","168","0"
"HC80010","W41 - 23","168","0"
"HC80010","W40 - 23","168","0"
"HC80010","W39 - 23","168","0"
"HC80010","W38 - 23","168","0"
"HC80010","W37 - 23","168","0"
"HC80010","W36 - 23","168","0"
"HC80010","W35 - 23","168","0"
"HC80010","W34 - 23","168","0"
"HC80010","W33 - 23","168","0"
"HC80010","W32 - 23","168","0"
"HC80010","W31 - 23","168","0"
"HC80010","W30 - 23","168","0"
"HC80010","W29 - 23","168","0"
"HC80010","W28 - 23","168","0"
"HC80010","W27 - 23","168","0"
"HC80010","W26 - 23","168","0"
"HC80010","W25 - 23","168","0"
"HC80010","W24 - 23","168","0"
"HC80010","W23 - 23","168","0"
"HC80010","W22 - 23","168","0"
"HC80010","W21 - 23","168","0"
"HC80010","W20 - 23","168","0"
"HC80010","W19 - 23","168","0"
"HC80010","W18 - 23","168","0"
"HC80010","W17 - 23","168","0"
"HC80010","W16 - 23","168","0"
"HC80011","W53 - 23","0","100"
"HC80011","W52 - 23","0","100"
"HC80011","W51 - 23","0","100"
"HC80011","W49 - 23","0","100"
"HC80011","W48 - 23","0","100"
"HC80011","W47 - 23","0","100"
"HC80011","W46 - 23","0","100"
"HC80011","W45 - 23","0","100"
"HC80011","W44 - 23","0","100"
"HC80011","W43 - 23","0","100"
"HC80011","W42 - 23","0","100"
"HC80011","W41 - 23","0","100"
"HC80011","W40 - 23","0","100"
"HC80011","W39 - 23","0","100"
"HC80011","W38 - 23","0","100"
"HC80011","W37 - 23","0","100"
"HC80011","W36 - 23","0","100"
"HC80011","W35 - 23","0","100"
"HC80011","W34 - 23","0","100"
"HC80011","W33 - 23","0","100"
"HC80011","W32 - 23","0","100"
"HC80011","W31 - 23","0","100"
"HC80011","W30 - 23","0","100"
"HC80011","W29 - 23","0","100"
"HC80011","W28 - 23","0","100"
"HC80011","W27 - 23","0","100"
"HC80011","W26 - 23","0","100"
"HC80011","W25 - 23","0","100"
"HC80011","W24 - 23","0","100"
"HC80011","W23 - 23","0","100"
"HC80011","W22 - 23","0","100"
"HC80011","W21 - 23","0","100"
"HC80011","W20 - 23","0","100"
"HC80011","W19 - 23","0","100"
"HC80011","W18 - 23","0","100"
"HC80011","W17 - 23","0","100"
"HC80011","W16 - 23","0","100"
"HC90002","W53 - 23","0","100"
"HC90002","W52 - 23","0","100"
"HC90002","W51 - 23","0","100"
"HC90002","W49 - 23","0","100"
"HC90002","W48 - 23","0","100"
"HC90002","W47 - 23","0","100"
"HC90002","W46 - 23","0","100"
"HC90002","W45 - 23","0","100"
"HC90002","W44 - 23","0","100"
"HC90002","W43 - 23","0","100"
"HC90002","W42 - 23","0","100"
"HC90002","W41 - 23","0","100"
"HC90002","W40 - 23","0","100"
"HC90002","W39 - 23","0","100"
"HC90002","W38 - 23","0","100"
"HC90002","W37 - 23","0","100"
"HC90002","W36 - 23","0","100"
"HC90002","W35 - 23","0","100"
"HC90002","W34 - 23","0","100"
"HC90002","W33 - 23","0","100"
"HC90002","W32 - 23","0","100"
"HC90002","W31 - 23","0","100"
"HC90002","W30 - 23","0","100"
"HC90002","W29 - 23","0","100"
"HC90002","W28 - 23","0","100"
"HC90002","W27 - 23","0","100"
"HC90002","W26 - 23","0","100"
"HC90002","W25 - 23","0","100"
"HC90002","W24 - 23","0","100"
"HC90002","W23 - 23","0","100"
"HC90002","W22 - 23","0","100"
"HC90002","W21 - 23","0","100"
"HC90002","W20 - 23","0","100"
"HC90002","W19 - 23","0","100"
"HC90002","W18 - 23","0","100"
"HC90002","W17 - 23","0","100"
"HC90002","W16 - 23","0","100"
"HC90007","W53 - 23","19.91","88.15"
"HC90007","W52 - 23","27.53","83.61"
"HC90007","W51 - 23","4.09","97.56"
"HC90007","W49 - 23","24.73","85.28"
"HC90007","W48 - 23","1.45","99.14"
"HC90007","W47 - 23","2.02","98.8"
"HC90007","W46 - 23","1.69","99"
"HC90007","W45 - 23","7.6","95.48"
"HC90007","W44 - 23","33.05","80.33"
"HC90007","W43 - 23","11.89","92.92"
"HC90007","W42 - 23","0.27","99.84"
"HC90007","W41 - 23","1.01","99.4"
"HC90007","W40 - 23","0.07","99.96"
"HC90007","W39 - 23","33.32","80.17"
"HC90007","W38 - 23","0.22","99.87"
"HC90007","W37 - 23","15.18","90.96"
"HC90007","W36 - 23","1.94","98.85"
"HC90007","W35 - 23","0.74","99.56"
"HC90007","W34 - 23","0.2","99.88"
"HC90007","W33 - 23","5.47","96.74"
"HC90007","W32 - 23","2.69","98.4"
"HC90007","W31 - 23","2.6","98.46"
"HC90007","W30 - 23","167.46","0.32"
"HC90007","W29 - 23","150.57","10.38"
"HC90007","W28 - 23","0.68","99.59"
"HC90007","W27 - 23","1.21","99.28"
"HC90007","W26 - 23","0.19","99.89"
"HC90007","W25 - 23","10.3","93.87"
"HC90007","W24 - 23","0","100"
"HC90007","W23 - 23","1.79","98.93"
"HC90007","W22 - 23","1.29","99.23"
"HC90007","W21 - 23","0.7","99.59"
"HC90007","W20 - 23","0","100"
"HC90007","W19 - 23","3.96","97.64"
"HC90007","W18 - 23","65.17","61.21"
"HC90007","W17 - 23","0","100"
"HC90007","W16 - 23","0","100"
"HC90008","W53 - 23","0","100"
"HC90008","W52 - 23","0","100"
"HC90008","W51 - 23","0","100"
"HC90008","W49 - 23","0","100"
"HC90008","W48 - 23","0","100"
"HC90008","W47 - 23","0","100"
"HC90008","W46 - 23","0","100"
"HC90008","W45 - 23","0","100"
"HC90008","W44 - 23","0","100"
"HC90008","W43 - 23","0","100"
"HC90008","W42 - 23","0","100"
"HC90008","W41 - 23","0.29","99.83"
"HC90008","W40 - 23","7.38","95.6"
"HC90008","W39 - 23","0","100"
"HC90008","W38 - 23","4.84","97.12"
"HC90008","W37 - 23","7.91","95.29"
"HC90008","W36 - 23","0","100"
"HC90008","W35 - 23","0","100"
"HC90008","W34 - 23","0","100"
"HC90008","W33 - 23","0.17","99.9"
"HC90008","W32 - 23","1.95","98.84"
"HC90008","W31 - 23","0","100"
"HC90008","W30 - 23","0.64","99.62"
"HC90008","W29 - 23","1.05","99.38"
"HC90008","W28 - 23","17.73","89.44"
"HC90008","W27 - 23","13.81","91.78"
"HC90008","W26 - 23","0.04","99.98"
"HC90008","W25 - 23","1.61","99.04"
"HC90008","W24 - 23","3.89","97.68"
"HC90008","W23 - 23","2.17","98.71"
"HC90008","W22 - 23","1.28","99.24"
"HC90008","W21 - 23","0","100"
"HC90008","W20 - 23","3.15","98.12"
"HC90008","W19 - 23","0","100"
"HC90008","W18 - 23","4.11","97.55"
"HC90008","W17 - 23","0","100"
"HC90008","W16 - 23","1.02","99.39"
"HC90009","W53 - 23","42.612","74.63571"
"HC90009","W52 - 23","6.498","96.13214"
"HC90009","W51 - 23","161.719","3.7386904"
"HC90009","W49 - 23","14.39","91.434525"
"HC90009","W48 - 23","0","100"
"HC90009","W47 - 23","72.839","56.64345"
"HC90009","W46 - 23","4.32","97.42857"
"HC90009","W45 - 23","2.771","98.35059"
"HC90009","W44 - 23","1.36","99.190475"
"HC90009","W43 - 23","14.194","91.55119"
"HC90009","W42 - 23","53.379","68.22678"
"HC90009","W41 - 23","24.778","85.25119"
"HC90009","W40 - 23","0","100"
"HC90009","W39 - 23","0","100"
"HC90009","W38 - 23","0","100"
"HC90009","W37 - 23","8.996","94.64524"
"HC90009","W36 - 23","10.471","93.767265"
"HC90009","W35 - 23","5.206","96.90119"
"HC90009","W34 - 23","2.387","98.57917"
"HC90009","W33 - 23","16.714","90.05119"
"HC90009","W32 - 23","1.426","99.15119"
"HC90009","W31 - 23","0.112","99.933334"
"HC90009","W30 - 23","0","100"
"HC90009","W29 - 23","117.979","29.774405"
"HC90009","W28 - 23","168","0"
"HC90009","W27 - 23","168","0"
"HC90009","W26 - 23","168","0"
"HC90009","W25 - 23","168","0"
"HC90009","W24 - 23","75.303","55.176785"
"HC90009","W23 - 23","34.216","79.63333"
"HC90009","W22 - 23","1.35","99.19643"
"HC90009","W21 - 23","17.65","89.49405"
"HC90009","W20 - 23","2.065","98.770836"
"HC90009","W19 - 23","0.596","99.64524"
"HC90009","W18 - 23","23.601","85.95178"
"HC90009","W17 - 23","4.162","97.52262"
"HC90009","W16 - 23","14.254","91.51547"
"HC90010","W53 - 23","4.01","97.61"
"HC90010","W52 - 23","7.88","95.31"
"HC90010","W51 - 23","0.36","99.79"
"HC90010","W49 - 23","0.81","99.52"
"HC90010","W48 - 23","0","100"
"HC90010","W47 - 23","0.08","99.95"
"HC90010","W46 - 23","0","100"
"HC90010","W45 - 23","48.75","70.98"
"HC90010","W44 - 23","104.91","37.56"
"HC90010","W43 - 23","4.54","97.3"
"HC90010","W42 - 23","62.14","63.01"
"HC90010","W41 - 23","39.7","76.37"
"HC90010","W40 - 23","1.03","99.39"
"HC90010","W39 - 23","0.79","99.53"
"HC90010","W38 - 23","0.38","99.77"
"HC90010","W37 - 23","0.33","99.8"
"HC90010","W36 - 23","2.77","98.35"
"HC90010","W35 - 23","0.76","99.55"
"HC90010","W34 - 23","0.21","99.88"
"HC90010","W33 - 23","1.13","99.32"
"HC90010","W32 - 23","0.81","99.52"
"HC90010","W31 - 23","21.18","87.39"
"HC90010","W30 - 23","4.69","97.21"
"HC90010","W29 - 23","0.33","99.8"
"HC90010","W28 - 23","3.67","97.82"
"HC90010","W27 - 23","0.5","99.7"
"HC90010","W26 - 23","0.36","99.78"
"HC90010","W25 - 23","0.38","99.78"
"HC90010","W24 - 23","27.23","83.79"
"HC90010","W23 - 23","7.89","95.3"
"HC90010","W22 - 23","1.4","99.17"
"HC90010","W21 - 23","2.6","98.45"
"HC90010","W20 - 23","0.1","99.94"
"HC90010","W19 - 23","0.95","99.44"
"HC90010","W18 - 23","0.23","99.86"
"HC90010","W17 - 23","1.85","98.9"
"HC90010","W16 - 23","12.06","92.82"
"HC90011","W53 - 23","0","100"
"HC90011","W52 - 23","0","100"
"HC90011","W51 - 23","5.346","96.817856"
"HC90011","W49 - 23","3.757","97.76369"
"HC90011","W48 - 23","0","100"
"HC90011","W47 - 23","0.083","99.95059"
"HC90011","W46 - 23","3.893","97.68274"
"HC90011","W45 - 23","32.897","80.41845"
"HC90011","W44 - 23","2.218","98.67976"
"HC90011","W43 - 23","68.066","59.484524"
"HC90011","W42 - 23","168","0"
"HC90011","W41 - 23","168","0"
"HC90011","W40 - 23","23.125","86.23512"
"HC90011","W39 - 23","0.694","99.58691"
"HC90011","W38 - 23","1.697","98.98988"
"HC90011","W37 - 23","13.424","92.00952"
"HC90011","W36 - 23","6.265","96.270836"
"HC90011","W35 - 23","5.652","96.63571"
"HC90011","W34 - 23","70.267","58.174404"
"HC90011","W33 - 23","1.46","99.13095"
"HC90011","W32 - 23","7.349","95.625595"
"HC90011","W31 - 23","0.407","99.75774"
"HC90011","W30 - 23","1.858","98.89405"
"HC90011","W29 - 23","9.539","94.32202"
"HC90011","W28 - 23","3.325","98.020836"
"HC90011","W27 - 23","10.303","93.86726"
"HC90011","W26 - 23","0.113","99.93274"
"HC90011","W25 - 23","1.103","99.34345"
"HC90011","W24 - 23","4.519","97.31012"
"HC90011","W23 - 23","1.721","98.97559"
"HC90011","W22 - 23","3.046","98.186905"
"HC90011","W21 - 23","11.706","93.03214"
"HC90011","W20 - 23","2.525","98.497025"
"HC90011","W19 - 23","37.33","77.77976"
"HC90011","W18 - 23","5.471","96.743454"
"HC90011","W17 - 23","3.274","98.05119"
"HC90011","W16 - 23","11.154","93.36072"
"HC90012","W53 - 23","0","100"
"HC90012","W52 - 23","0","100"
"HC90012","W51 - 23","0","100"
"HC90012","W49 - 23","11.5","93.16"
"HC90012","W48 - 23","2.31","98.62"
"HC90012","W47 - 23","0.35","99.79"
"HC90012","W46 - 23","0","100"
"HC90012","W45 - 23","8.59","94.89"
"HC90012","W44 - 23","7.75","95.39"
"HC90012","W43 - 23","2.46","98.54"
"HC90012","W42 - 23","0.7","99.58"
"HC90012","W41 - 23","4.28","97.45"
"HC90012","W40 - 23","0","100"
"HC90012","W39 - 23","1.11","99.34"
"HC90012","W38 - 23","0","100"
"HC90012","W37 - 23","0","100"
"HC90012","W36 - 23","2.09","98.75"
"HC90012","W35 - 23","0","100"
"HC90012","W34 - 23","0","100"
"HC90012","W33 - 23","0","100"
"HC90012","W32 - 23","1.03","99.39"
"HC90012","W31 - 23","2.81","98.33"
"HC90012","W30 - 23","0.43","99.75"
"HC90012","W29 - 23","0","100"
"HC90012","W28 - 23","0","100"
"HC90012","W27 - 23","1.61","99.04"
"HC90012","W26 - 23","11.65","93.07"
"HC90012","W25 - 23","3.07","98.17"
"HC90012","W24 - 23","5.05","96.99"
"HC90012","W23 - 23","7.34","95.63"
"HC90012","W22 - 23","7.76","95.38"
"HC90012","W21 - 23","0.07","99.96"
"HC90012","W20 - 23","0.36","99.79"
"HC90012","W19 - 23","1.24","99.26"
"HC90012","W18 - 23","0.89","99.47"
"HC90012","W17 - 23","0","100"
"HC90012","W16 - 23","0.38","99.77"
"HC90013","W53 - 23","5.125","96.9494"
"HC90013","W52 - 23","0","100"
"HC90013","W51 - 23","0.166","99.90119"
"HC90013","W49 - 23","8.784","94.77143"
"HC90013","W48 - 23","0","100"
"HC90013","W47 - 23","0","100"
"HC90013","W46 - 23","0","100"
"HC90013","W45 - 23","0","100"
"HC90013","W44 - 23","0","100"
"HC90013","W43 - 23","0","100"
"HC90013","W42 - 23","0","100"
"HC90013","W41 - 23","0","100"
"HC90013","W40 - 23","0","100"
"HC90013","W39 - 23","0","100"
"HC90013","W38 - 23","0","100"
"HC90013","W37 - 23","0","100"
"HC90013","W36 - 23","0","100"
"HC90013","W35 - 23","0","100"
"HC90013","W34 - 23","0","100"
"HC90013","W33 - 23","0","100"
"HC90013","W32 - 23","0","100"
"HC90013","W31 - 23","0","100"
"HC90013","W30 - 23","0","100"
"HC90013","W29 - 23","0","100"
"HC90013","W28 - 23","0","100"
"HC90013","W27 - 23","0","100"
"HC90013","W26 - 23","0","100"
"HC90013","W25 - 23","0","100"
"HC90013","W24 - 23","0","100"
"HC90013","W23 - 23","0","100"
"HC90013","W22 - 23","0","100"
"HC90013","W21 - 23","0","100"
"HC90013","W20 - 23","0","100"
"HC90013","W19 - 23","0","100"
"HC90013","W18 - 23","0","100"
"HC90013","W17 - 23","0","100"
"HC90013","W16 - 23","0","100"
"HC90014","W53 - 23","0.007","99.995834"
"HC90014","W52 - 23","0.02","99.9881"
"HC90014","W51 - 23","0.148","99.9119"
"HC90014","W49 - 23","4.022","97.60595"
"HC90014","W48 - 23","0","100"
"HC90014","W47 - 23","0.028","99.98333"
"HC90014","W46 - 23","0","100"
"HC90014","W45 - 23","0","100"
"HC90014","W44 - 23","0","100"
"HC90014","W43 - 23","0","100"
"HC90014","W42 - 23","0","100"
"HC90014","W41 - 23","0","100"
"HC90014","W40 - 23","0.025","99.98512"
"HC90014","W39 - 23","0","100"
"HC90014","W38 - 23","0","100"
"HC90014","W37 - 23","0","100"
"HC90014","W36 - 23","0","100"
"HC90014","W35 - 23","0","100"
"HC90014","W34 - 23","0","100"
"HC90014","W33 - 23","0","100"
"HC90014","W32 - 23","0","100"
"HC90014","W31 - 23","0.002","99.99881"
"HC90014","W30 - 23","1.889","98.875595"
"HC90014","W29 - 23","0.028","99.98333"
"HC90014","W28 - 23","0","100"
"HC90014","W27 - 23","0.004","99.99762"
"HC90014","W26 - 23","4.101","97.55893"
"HC90014","W25 - 23","0.524","99.688095"
"HC90014","W24 - 23","3.258","98.060715"
"HC90014","W23 - 23","0","100"
"HC90014","W22 - 23","0","100"
"HC90014","W21 - 23","0","100"
"HC90014","W20 - 23","0","100"
"HC90014","W19 - 23","0","100"
"HC90014","W18 - 23","0","100"
"HC90014","W17 - 23","7.252","95.683334"
"HC90014","W16 - 23","0.015","99.99107"
"HC90015","W53 - 23","168","0"
"HC90015","W52 - 23","168","0"
"HC90015","W51 - 23","168","0"
"HC90015","W49 - 23","168","0"
"HC90015","W48 - 23","168","0"
"HC90015","W47 - 23","168","0"
"HC90015","W46 - 23","168","0"
"HC90015","W45 - 23","168","0"
"HC90015","W44 - 23","168","0"
"HC90015","W43 - 23","168","0"
"HC90015","W42 - 23","168","0"
"HC90015","W41 - 23","168","0"
"HC90015","W40 - 23","168","0"
"HC90015","W39 - 23","168","0"
"HC90015","W38 - 23","168","0"
"HC90015","W37 - 23","168","0"
"HC90015","W36 - 23","168","0"
"HC90015","W35 - 23","168","0"
"HC90015","W34 - 23","167.988","0.007142857"
"HC90015","W33 - 23","168","0"
"HC90015","W32 - 23","167.996","0.002380953"
"HC90015","W31 - 23","167.998","0.001190476"
"HC90015","W30 - 23","167.994","0.003571429"
"HC90015","W29 - 23","167.992","0.004761905"
"HC90015","W28 - 23","167.998","0.001190476"
"HC90015","W27 - 23","167.998","0.001190476"
"HC90015","W26 - 23","167.994","0.003571429"
"HC90015","W25 - 23","167.998","0.001190476"
"HC90015","W24 - 23","167.99","0.005952381"
"HC90015","W23 - 23","167.995","0.002976191"
"HC90015","W22 - 23","168","0"
"HC90015","W21 - 23","168","0"
"HC90015","W20 - 23","168","0"
"HC90015","W19 - 23","168","0"
"HC90015","W18 - 23","168","0"
"HC90015","W17 - 23","167.998","0.001190476"
"HC90015","W16 - 23","168","0"
"HC90016","W53 - 23","168","0"
"HC90016","W52 - 23","168","0"
"HC90016","W51 - 23","166.07","1.15"
"HC90016","W49 - 23","0","100"
"HC90016","W48 - 23","0","100"
"HC90016","W47 - 23","0","100"
"HC90016","W46 - 23","0","100"
"HC90016","W45 - 23","0","100"
"HC90016","W44 - 23","16.68","90.07"
"HC90016","W43 - 23","0","100"
"HC90016","W42 - 23","0","100"
"HC90016","W41 - 23","0","100"
"HC90016","W40 - 23","0","100"
"HC90016","W39 - 23","0","100"
"HC90016","W38 - 23","0","100"
"HC90016","W37 - 23","0","100"
"HC90016","W36 - 23","0","100"
"HC90016","W35 - 23","0","100"
"HC90016","W34 - 23","0","100"
"HC90016","W33 - 23","23.86","85.8"
"HC90016","W32 - 23","1.46","99.13"
"HC90016","W31 - 23","0","100"
"HC90016","W30 - 23","0","100"
"HC90016","W29 - 23","0","100"
"HC90016","W28 - 23","0","100"
"HC90016","W27 - 23","0","100"
"HC90016","W26 - 23","0.6","99.64"
"HC90016","W25 - 23","0","100"
"HC90016","W24 - 23","0","100"
"HC90016","W23 - 23","0","100"
"HC90016","W22 - 23","0","100"
"HC90016","W21 - 23","0","100"
"HC90016","W20 - 23","0","100"
"HC90016","W19 - 23","0","100"
"HC90016","W18 - 23","0","100"
"HC90016","W17 - 23","0","100"
"HC90016","W16 - 23","0","100"
"HC90017","W53 - 23","0","100"
"HC90017","W52 - 23","0","100"
"HC90017","W51 - 23","0","100"
"HC90017","W49 - 23","0","100"
"HC90017","W48 - 23","0","100"
"HC90017","W47 - 23","0","100"
"HC90017","W46 - 23","0","100"
"HC90017","W45 - 23","0","100"
"HC90017","W44 - 23","0","100"
"HC90017","W43 - 23","0","100"
"HC90017","W42 - 23","0","100"
"HC90017","W41 - 23","0","100"
"HC90017","W40 - 23","0","100"
"HC90017","W39 - 23","0","100"
"HC90017","W38 - 23","0","100"
"HC90017","W37 - 23","0","100"
"HC90017","W36 - 23","0","100"
"HC90017","W35 - 23","0","100"
"HC90017","W34 - 23","0","100"
"HC90017","W33 - 23","0","100"
"HC90017","W32 - 23","0","100"
"HC90017","W31 - 23","0","100"
"HC90017","W30 - 23","0","100"
