"unit_number","name","value","timestamp"
"N22501","RSRP","-105","2024-05-31 00:10:54.233664+00"
"N22501","Cell Mode","4G","2024-05-31 00:10:54.233664+00"
"N22501","Altitude","3292.0","2024-05-31 00:10:37.437863+00"
"N22501","Latitude","32.0520438","2024-05-31 00:10:37.437863+00"
"N22501","Longitude","-103.6761668","2024-05-31 00:10:37.437863+00"
"N22501","Connected Satellites","11","2024-05-31 00:10:37.437863+00"
"N22501","GPS Status","Reported Position is Current","2024-05-31 00:10:37.437863+00"
"N22501","Active Carrier","Verizon","2024-05-31 00:10:33.545883+00"
"N22501","Version Major","5","2024-05-31 00:10:33.545883+00"
"N22501","Carrier Options","ATT, Verizon, and Iridium","2024-05-31 00:10:33.545883+00"
"N22501","Last System Reboot","1717020761.0","2024-05-31 00:10:33.545883+00"
"N22501","Modem Temperature","115","2024-05-31 00:10:33.545883+00"
"N22501","Modem Temp Warning Level","Normal Temperature","2024-05-31 00:10:33.545883+00"
"N22501","Version Build","10","2024-05-31 00:10:33.545883+00"
"N22501","Version Revision","13","2024-05-31 00:10:33.545883+00"
"N22501","Version Minor","1","2024-05-31 00:10:33.545883+00"
"N22501","Run Count","0","2024-05-31 00:10:33.545883+00"
"N22501","Skid - Status","Running (latched)","2024-05-30 19:28:02.848191+00"
"N22501","Skid - Current Operating State Code","Normal Operation","2024-05-30 19:28:02.848191+00"
"N22501","Skid - Timestamp","1717097256.0","2024-05-30 19:28:02.848191+00"
"N22501","Skid - Last Stop Code","High Suction Pressure","2024-05-30 19:28:02.848191+00"
"N22501","Skid - Shutdown","Normal Operation","2024-05-30 19:27:28.215223+00"
"N22501","Fault Status Low, High","0","2024-05-29 22:13:22.629088+00"
"N22501","Status Fault","Manual Stop","2024-05-29 22:13:22.629088+00"
"N22501","Fault code","Normal Operation","2024-01-25 14:57:30.667+00"
"N22501","Disc Temp Cyl 1","253","2024-01-25 14:57:29.3+00"
"N22501","Disc Temp Cyl 4","240","2024-01-25 14:57:29.3+00"
"N22501","Final Disc Pres","1123","2024-01-25 14:57:29.3+00"
"N22501","Disc Temp Cyl 2","245","2024-01-25 14:57:29.3+00"
"N22501","PostConverter Temp","642","2024-01-25 14:57:29.3+00"
"N22501","PreConverter Temp","665","2024-01-25 14:57:29.3+00"
"N22501","Disc Temp Cyl 3","248","2024-01-25 14:57:29.3+00"
"N22501","1st Stg Disc Pres","176","2024-01-25 14:57:29.3+00"
"N22501","2nd Stg Disc Pres","439","2024-01-25 14:57:29.3+00"
"N22501","Comp Oil Pres","56.4","2024-01-25 14:57:29.3+00"
"N22901","Shutdown Code","Normal Operation","2024-05-31 16:32:32.237952+00"
"N22901","Pre Cat Temp","703","2024-05-31 16:32:30.982765+00"
"N22901","Post Cat Temp","715","2024-05-31 16:32:30.982765+00"
"N22901","Comp Oil Temp","178","2024-05-31 16:32:30.982765+00"
"N22901","Suction Pressure","67","2024-05-31 16:32:30.982765+00"
"N22901","Hour Meter","14642","2024-05-31 16:32:30.982765+00"
"N22901","Discharge Pressure Stg 2","498","2024-05-31 16:32:30.982765+00"
"N22901","Discharge Pressure Stg 1","191","2024-05-31 16:32:30.982765+00"
"N22901","Engine Speed","983","2024-05-31 16:32:30.982765+00"
"N22901","Disc Temp #1","219","2024-05-31 16:32:30.982765+00"
"N22901","Comp Oil Pressure","66.6","2024-05-31 16:32:30.982765+00"
"N22901","Disc Temp #2","230","2024-05-31 16:32:30.982765+00"
"N22901","Disc Temp #3","217","2024-05-31 16:32:30.982765+00"
"N22901","Disc Temp #4","271","2024-05-31 16:32:30.982765+00"
"N22901","Discharge Pressure Stg 3","1096","2024-05-31 16:32:30.982765+00"
"N22901","RSRP","-104","2024-05-31 00:00:46.491071+00"
"N22901","Cell Mode","4G","2024-05-31 00:00:46.491071+00"
"N22901","Cellular Signal Bars","1","2024-05-31 00:00:46.491071+00"
"N22901","RSRQ","-16","2024-05-31 00:00:46.491071+00"
"N22901","RSSI","-69","2024-05-31 00:00:46.491071+00"
"N22901","Cell Modem Status","Modem Ready","2024-05-31 00:00:46.491071+00"
"N22901","Cell Modem Restarts","0","2024-05-31 00:00:46.491071+00"
"N22901","GPS Status","Reported Position is Current","2024-05-31 00:00:44.702992+00"
"N22901","Longitude","-103.5597981","2024-05-31 00:00:44.702992+00"
"N22901","Latitude","32.1990341","2024-05-31 00:00:44.702992+00"
"N22901","Altitude","3592.8","2024-05-31 00:00:44.702992+00"
"N22901","Connected Satellites","11","2024-05-31 00:00:44.702992+00"
"N22901","Active Carrier","Verizon","2024-05-31 00:00:43.214373+00"
"N22901","Carrier Options","ATT, Verizon, and Iridium","2024-05-31 00:00:43.214373+00"
"N22901","Modem Temperature","109","2024-05-31 00:00:43.214373+00"
"N22901","Version Major","5","2024-05-31 00:00:43.214373+00"
"N22901","Version Build","10","2024-05-31 00:00:43.214373+00"
"N22901","Version Minor","1","2024-05-31 00:00:43.214373+00"
"N22901","Version Revision","13","2024-05-31 00:00:43.214373+00"
"N22901","Last System Reboot","1716471850.0","2024-05-31 00:00:43.214373+00"
"N22901","Modem Temp Warning Level","Normal Temperature","2024-05-31 00:00:43.214373+00"
"N22901","Run Count","0","2024-05-31 00:00:43.214373+00"
"N22901","Skid - Status","Running (latched)","2024-05-30 01:28:07.010571+00"
"N22901","Skid - Last Stop Code","Manual Stop","2024-05-30 01:28:07.010571+00"
"N22901","Skid - Current Operating State Code","Normal Operation","2024-05-30 01:28:07.010571+00"
"N22901","Skid - Timestamp","1717032491.0","2024-05-30 01:28:07.010571+00"
"N22901","Skid - Shutdown","Normal Operation","2024-05-30 01:27:20.853984+00"
"N22901","Status Fault","Normal Operation","2024-05-23 13:45:05.615779+00"
"N22901","Fault Status Low, High","0","2024-05-23 13:45:05.615779+00"
"N22901","Fault code","Normal Operation","2024-01-25 14:59:07.759+00"
"N22901","Disc Temp Cyl 1","206","2024-01-25 14:59:05.385+00"
"N22901","PostConverter Temp","669","2024-01-25 14:59:05.385+00"
"N22901","Final Disc Pres","1137","2024-01-25 14:59:05.385+00"
"N22901","Disc Temp Cyl 3","202","2024-01-25 14:59:05.385+00"
"N22901","Disc Temp Cyl 4","254","2024-01-25 14:59:05.385+00"
"N22901","Comp Oil Pres","76.1","2024-01-25 14:59:05.385+00"
"N22901","PreConverter Temp","665","2024-01-25 14:59:05.385+00"
"N22901","1st Stg Disc Pres","192","2024-01-25 14:59:05.385+00"
"N22901","2nd Stg Disc Pres","509","2024-01-25 14:59:05.385+00"
"N22901","Disc Temp Cyl 2","217","2024-01-25 14:59:05.385+00"
"N22901","Derived Run Status","Not Running (Stopped, Warmup, or Cooldown)","2023-12-08 16:07:16.189+00"
"N22901","Derived Stop Status","Stopped","2023-12-08 16:07:16.189+00"
"N90128","Shutdown Code","Normal Operation","2024-05-31 16:35:10.559599+00"
"N90128","Hour Meter","0","2024-05-31 16:35:09.28056+00"
"N90128","Discharge Pressure Stg 1","138","2024-05-31 16:35:09.28056+00"
"N90128","Discharge Pressure Stg 2","388","2024-05-31 16:35:09.28056+00"
"N90128","Discharge Pressure Stg 3","845","2024-05-31 16:35:09.28056+00"
"N90128","Suction Pressure","29","2024-05-31 16:35:09.28056+00"
"N90128","Disc Temp #2","204","2024-05-31 16:35:09.28056+00"
"N90128","Post Cat Temp","690","2024-05-31 16:35:09.28056+00"
"N90128","Engine Speed","0","2024-05-31 16:35:09.28056+00"
"N90128","Pre Cat Temp","758","2024-05-31 16:35:09.28056+00"
"N90128","Disc Temp #4","235","2024-05-31 16:35:09.28056+00"
"N90128","Comp Oil Temp","157","2024-05-31 16:35:09.28056+00"
"N90128","Comp Oil Pressure","69.0","2024-05-31 16:35:09.28056+00"
"N90128","Disc Temp #1","214","2024-05-31 16:35:09.28056+00"
"N90128","Disc Temp #3","233","2024-05-31 16:35:09.28056+00"
"N90128","Skid - Current Operating State Code","Normal Operation","2024-05-31 15:22:30.699502+00"
"N90128","Skid - Last Stop Code","Manual Stop","2024-05-31 15:22:30.699502+00"
"N90128","Skid - Timestamp","1717095445.0","2024-05-31 15:22:30.699502+00"
"N90128","Skid - Status","Running (latched)","2024-05-31 15:22:30.699502+00"
"N90128","Cell Mode","4G","2024-05-31 00:13:00.404887+00"
"N90128","RSRQ","-6","2024-05-31 00:13:00.404887+00"
"N90128","RSRP","-78","2024-05-31 00:13:00.404887+00"
"N90128","RSSI","-57","2024-05-31 00:13:00.404887+00"
"N90128","Cell Modem Restarts","24","2024-05-31 00:13:00.404887+00"
"N90128","Cell Modem Status","Modem Ready","2024-05-31 00:13:00.404887+00"
"N90128","Cellular Signal Bars","4","2024-05-31 00:13:00.404887+00"
"N90128","Altitude","2591.5","2024-05-31 00:12:59.144927+00"
"N90128","Connected Satellites","11","2024-05-31 00:12:59.144927+00"
"N90128","Longitude","-101.5970178","2024-05-31 00:12:59.144927+00"
"N90128","GPS Status","Reported Position is Current","2024-05-31 00:12:59.144927+00"
"N90128","Latitude","32.3913140","2024-05-31 00:12:59.144927+00"
"N90128","Last System Reboot","1716416475.0","2024-05-31 00:12:57.83236+00"
"N90128","Modem Temperature","97","2024-05-31 00:12:57.83236+00"
"N90128","Modem Temp Warning Level","Normal Temperature","2024-05-31 00:12:57.83236+00"
"N90128","Version Minor","1","2024-05-31 00:12:57.83236+00"
"N90128","Run Count","0","2024-05-31 00:12:57.83236+00"
"N90128","Carrier Options","ATT, Verizon, and Iridium","2024-05-31 00:12:57.83236+00"
"N90128","Version Revision","8","2024-05-31 00:12:57.83236+00"
"N90128","Version Major","5","2024-05-31 00:12:57.83236+00"
"N90128","Version Build","10","2024-05-31 00:12:57.83236+00"
"N90128","Active Carrier","ATT","2024-05-31 00:12:57.83236+00"
"N90128","Skid - Shutdown","Normal Operation","2024-05-30 18:51:32.073458+00"
"N90128","Status Fault","Normal Operation","2024-05-22 22:25:08.300764+00"
"N90128","Fault Status Low, High","0","2024-05-22 22:25:08.300764+00"
"N90128","Fault code","Normal Operation","2024-04-17 02:02:36.753692+00"
"N90128","Disc Temp Cyl 1","216","2024-04-17 02:02:26.798942+00"
"N90128","2nd Stg Disc Pres","451","2024-04-17 02:02:26.798942+00"
"N90128","Final Disc Pres","1118","2024-04-17 02:02:26.798942+00"
"N90128","Comp Oil Pres","67.8","2024-04-17 02:02:26.798942+00"
"N90128","Disc Temp Cyl 2","237","2024-04-17 02:02:26.798942+00"
"N90128","Disc Temp Cyl 3","234","2024-04-17 02:02:26.798942+00"
"N90128","PostConverter Temp","714","2024-04-17 02:02:26.798942+00"
"N90128","Disc Temp Cyl 4","234","2024-04-17 02:02:26.798942+00"
"N90128","PreConverter Temp","778","2024-04-17 02:02:26.798942+00"
"N90128","1st Stg Disc Pres","146","2024-04-17 02:02:26.798942+00"
"N90128","Derived Stop Status","Stopped","2023-11-29 18:07:28.181+00"
"N90128","Derived Run Status","Not Running (Stopped, Warmup, or Cooldown)","2023-11-29 18:07:28.181+00"
"N90170","Skid - Status","Stopped","2023-12-20 19:52:42.5+00"
"N90170","Skid - Last Stop Code","Manual Stop","2023-12-20 19:52:42.5+00"
"N90170","Skid - Current Operating State Code","Manual Stop","2023-12-20 19:52:42.5+00"
"N90170","Skid - Timestamp","1703101815.0","2023-12-20 19:52:42.5+00"
"N90170","Fault code","Manual Stop","2023-12-20 19:52:36.042+00"
"N90170","Fault Status Low, High","1","2023-12-20 19:52:32.36+00"
"N90170","Status Fault","Manual Stop","2023-12-20 19:52:32.36+00"
"N90170","PreConverter Temp","58","2023-12-20 19:52:30.886+00"
"N90170","Disc Temp Cyl 2","82","2023-12-20 19:52:30.886+00"
"N90170","Comp Oil Pres","0.1","2023-12-20 19:52:30.886+00"
"N90170","Disc Temp Cyl 3","73","2023-12-20 19:52:30.886+00"
"N90170","Final Disc Pres","1","2023-12-20 19:52:30.886+00"
"N90170","Disc Temp Cyl 4","83","2023-12-20 19:52:30.886+00"
"N90170","Engine Speed","0","2023-12-20 19:52:30.886+00"
"N90170","Suction Pressure","0","2023-12-20 19:52:30.886+00"
"N90170","Comp Oil Temp","67","2023-12-20 19:52:30.886+00"
"N90170","Disc Temp Cyl 1","70","2023-12-20 19:52:30.886+00"
"N90170","PostConverter Temp","67","2023-12-20 19:52:30.886+00"
"N90170","2nd Stg Disc Pres","0","2023-12-20 19:52:30.886+00"
"N90170","1st Stg Disc Pres","0","2023-12-20 19:52:30.886+00"
"N90170","Hour Meter","265","2023-12-20 19:52:30.886+00"
"N90170","GPS Status","Reported Position is Current","2023-12-20 19:52:20.914+00"
"N90170","Altitude","2183.7","2023-12-20 19:52:20.914+00"
"N90170","Longitude","-100.5829071","2023-12-20 19:52:20.914+00"
"N90170","Latitude","32.8042016","2023-12-20 19:52:20.914+00"
"N90170","Connected Satellites","13","2023-12-20 19:52:20.914+00"
"N90170","Cell Modem Restarts","0","2023-12-20 19:52:14.194+00"
"N90170","Cellular Signal Bars","5","2023-12-20 19:52:14.194+00"
"N90170","RSRP","0","2023-12-20 19:52:14.194+00"
"N90170","RSRQ","0","2023-12-20 19:52:14.194+00"
"N90170","Cell Modem Status","Modem Ready","2023-12-20 19:52:14.194+00"
"N90170","RSSI","-113","2023-12-20 19:52:14.194+00"
"N90170","Cell Mode","0","2023-12-20 19:52:14.194+00"
"N90170","Modem Temperature","104","2023-12-20 19:51:49.618+00"
"N90170","Version Minor","1","2023-12-20 19:51:49.618+00"
"N90170","Active Carrier","Verizon","2023-12-20 19:51:49.618+00"
"N90170","Run Count","0","2023-12-20 19:51:49.618+00"
"N90170","Modem Temp Warning Level","Normal Temperature","2023-12-20 19:51:49.618+00"
"N90170","Carrier Options","ATT, Verizon, and Iridium","2023-12-20 19:51:49.618+00"
"N90170","Last System Reboot","1703101815.0","2023-12-20 19:51:49.618+00"
"N90170","Version Major","5","2023-12-20 19:51:49.618+00"
"N90170","Version Build","10","2023-12-20 19:51:49.618+00"
"N90170","Version Revision","8","2023-12-20 19:51:49.618+00"
"N90170","Skid - Shutdown","Manual Stop","2023-12-20 15:51:19.731+00"
"N90172","Shutdown Code","Normal Operation","2024-05-31 16:32:39.344729+00"
"N90172","Disc Temp #4","285","2024-05-31 16:32:38.022669+00"
"N90172","Suction Pressure","33","2024-05-31 16:32:38.022669+00"
"N90172","Disc Temp #3","178","2024-05-31 16:32:38.022669+00"
"N90172","Discharge Pressure Stg 1","62","2024-05-31 16:32:38.022669+00"
"N90172","Discharge Pressure Stg 3","1100","2024-05-31 16:32:38.022669+00"
"N90172","Disc Temp #1","175","2024-05-31 16:32:38.022669+00"
"N90172","Disc Temp #2","253","2024-05-31 16:32:38.022669+00"
"N90172","Pre Cat Temp","93","2024-05-31 16:32:38.022669+00"
"N90172","Hour Meter","16021","2024-05-31 16:32:38.022669+00"
"N90172","Post Cat Temp","93","2024-05-31 16:32:38.022669+00"
"N90172","Comp Oil Temp","182","2024-05-31 16:32:38.022669+00"
"N90172","Engine Speed","1342","2024-05-31 16:32:38.022669+00"
"N90172","Comp Oil Pressure","54.5","2024-05-31 16:32:38.022669+00"
"N90172","Discharge Pressure Stg 2","370","2024-05-31 16:32:38.022669+00"
"N90172","Skid - Status","Running (latched)","2024-05-31 13:56:51.764972+00"
"N90172","Skid - Last Stop Code","Eng Panel Shutdown","2024-05-31 13:56:51.764972+00"
"N90172","Skid - Timestamp","1717013767.0","2024-05-31 13:56:51.764972+00"
"N90172","Skid - Current Operating State Code","Normal Operation","2024-05-31 13:56:51.764972+00"
"N90172","RSRQ","-10","2024-05-31 00:01:39.970921+00"
"N90172","Cell Mode","4G","2024-05-31 00:01:39.970921+00"
"N90172","Cell Modem Status","Modem Ready","2024-05-31 00:01:39.970921+00"
"N90172","Cell Modem Restarts","0","2024-05-31 00:01:39.970921+00"
"N90172","RSSI","-69","2024-05-31 00:01:39.970921+00"
"N90172","RSRP","-98","2024-05-31 00:01:39.970921+00"
"N90172","Cellular Signal Bars","2","2024-05-31 00:01:39.970921+00"
"N90172","Longitude","-103.5781618","2024-05-31 00:01:38.570299+00"
"N90172","Altitude","3487.2","2024-05-31 00:01:38.570299+00"
"N90172","Latitude","32.1994185","2024-05-31 00:01:38.570299+00"
"N90172","Connected Satellites","11","2024-05-31 00:01:38.570299+00"
"N90172","GPS Status","Reported Position is Current","2024-05-31 00:01:38.570299+00"
"N90172","Carrier Options","ATT, Verizon, and Iridium","2024-05-31 00:01:35.674367+00"
"N90172","Run Count","0","2024-05-31 00:01:35.674367+00"
"N90172","Version Major","5","2024-05-31 00:01:35.674367+00"
"N90172","Modem Temp Warning Level","Normal Temperature","2024-05-31 00:01:35.674367+00"
"N90172","Version Revision","13","2024-05-31 00:01:35.674367+00"
"N90172","Version Build","10","2024-05-31 00:01:35.674367+00"
"N90172","Last System Reboot","1716472539.0","2024-05-31 00:01:35.674367+00"
"N90172","Modem Temperature","117","2024-05-31 00:01:35.674367+00"
"N90172","Active Carrier","Verizon","2024-05-31 00:01:35.674367+00"
"N90172","Version Minor","1","2024-05-31 00:01:35.674367+00"
"N90172","Skid - Shutdown","Normal Operation","2024-05-29 20:12:56.079247+00"
"N90172","Status Fault","Normal Operation","2024-05-23 13:56:34.190462+00"
"N90172","Fault Status Low, High","0","2024-05-23 13:56:34.190462+00"
"N90172","Fault code","Normal Operation","2024-01-25 14:59:21.768+00"
"N90172","Final Disc Pres","1123","2024-01-25 14:59:20.275+00"
"N90172","Disc Temp Cyl 1","159","2024-01-25 14:59:20.275+00"
"N90172","Comp Oil Pres","62.6","2024-01-25 14:59:20.275+00"
"N90172","Disc Temp Cyl 3","163","2024-01-25 14:59:20.275+00"
"N90172","1st Stg Disc Pres","67","2024-01-25 14:59:20.275+00"
"N90172","2nd Stg Disc Pres","385","2024-01-25 14:59:20.275+00"
"N90172","Disc Temp Cyl 2","228","2024-01-25 14:59:20.275+00"
"N90172","PostConverter Temp","71","2024-01-25 14:59:20.275+00"
"N90172","Disc Temp Cyl 4","269","2024-01-25 14:59:20.275+00"
"N90172","PreConverter Temp","71","2024-01-25 14:59:20.275+00"
"N90173","Shutdown Code","Normal Operation","2024-05-31 16:33:07.411046+00"
"N90173","Discharge Pressure Stg 1","117","2024-05-31 16:33:06.017321+00"
"N90173","Post Cat Temp","684","2024-05-31 16:33:06.017321+00"
"N90173","Suction Pressure","62","2024-05-31 16:33:06.017321+00"
"N90173","Engine Speed","1325","2024-05-31 16:33:06.017321+00"
"N90173","Disc Temp #1","171","2024-05-31 16:33:06.017321+00"
"N90173","Comp Oil Temp","183","2024-05-31 16:33:06.017321+00"
"N90173","Disc Temp #2","251","2024-05-31 16:33:06.017321+00"
"N90173","Hour Meter","17823","2024-05-31 16:33:06.017321+00"
"N90173","Disc Temp #3","171","2024-05-31 16:33:06.017321+00"
"N90173","Discharge Pressure Stg 3","1062","2024-05-31 16:33:06.017321+00"
"N90173","Comp Oil Pressure","59.7","2024-05-31 16:33:06.017321+00"
"N90173","Disc Temp #4","287","2024-05-31 16:33:06.017321+00"
"N90173","Pre Cat Temp","754","2024-05-31 16:33:06.017321+00"
"N90173","Discharge Pressure Stg 2","342","2024-05-31 16:33:06.017321+00"
"N90173","RSRP","-93","2024-05-31 00:03:59.977956+00"
"N90173","Cell Modem Status","Modem Ready","2024-05-31 00:03:59.977956+00"
"N90173","RSRQ","-10","2024-05-31 00:03:59.977956+00"
"N90173","Cellular Signal Bars","3","2024-05-31 00:03:59.977956+00"
"N90173","Cell Mode","4G","2024-05-31 00:03:59.977956+00"
"N90173","RSSI","-63","2024-05-31 00:03:59.977956+00"
"N90173","Cell Modem Restarts","0","2024-05-31 00:03:59.977956+00"
"N90173","Latitude","32.1993098","2024-05-31 00:03:58.506166+00"
"N90173","Altitude","3560.4","2024-05-31 00:03:58.506166+00"
"N90173","GPS Status","Reported Position is Current","2024-05-31 00:03:58.506166+00"
"N90173","Connected Satellites","11","2024-05-31 00:03:58.506166+00"
"N90173","Longitude","-103.5694580","2024-05-31 00:03:58.506166+00"
"N90173","Version Minor","1","2024-05-31 00:03:55.58496+00"
"N90173","Active Carrier","Verizon","2024-05-31 00:03:55.58496+00"
"N90173","Carrier Options","ATT, Verizon, and Iridium","2024-05-31 00:03:55.58496+00"
"N90173","Version Major","5","2024-05-31 00:03:55.58496+00"
"N90173","Modem Temperature","117","2024-05-31 00:03:55.58496+00"
"N90173","Version Revision","13","2024-05-31 00:03:55.58496+00"
"N90173","Modem Temp Warning Level","Normal Temperature","2024-05-31 00:03:55.58496+00"
"N90173","Version Build","10","2024-05-31 00:03:55.58496+00"
"N90173","Run Count","0","2024-05-31 00:03:55.58496+00"
"N90173","Last System Reboot","1716760071.0","2024-05-31 00:03:55.58496+00"
"N90173","Skid - Status","Running (latched)","2024-05-29 10:25:33.666391+00"
